0.5,0.872916666667,493.883301256
0.5,0.970833333333,246.941650628
0.89375,1.71354166667,329.627556913
0.9,1.29791666667,554.365261954
0.934375,2.26979166667,110.0
0.953125,1.31979166667,277.182630977
1.27604166667,1.66979166667,440.0
1.296875,1.73645833333,220.0
1.6625,2.025,415.30469758
1.66875,2.45833333333,293.664767917
1.671875,1.73645833333,220.0
1.69583333333,2.08125,207.65234879
2.00729166667,2.44791666667,369.994422712
2.03125,2.446875,987.766602512
2.04583333333,2.44791666667,184.997211356
2.39791666667,3.19583333333,277.182630977
2.40104166667,3.27291666667,220.0
2.40833333333,3.58020833333,110.0
2.41041666667,3.19583333333,277.182630977
2.41145833333,3.509375,164.813778456
2.41354166667,3.31041666667,329.627556913
2.41666666667,3.27291666667,220.0
2.41770833333,2.80833333333,1108.73052391
2.80208333333,3.19479166667,880.0
3.15833333333,3.55625,830.60939516
3.48125,3.68125,138.591315488
3.5125,3.74166666667,277.182630977
3.52604166667,3.94895833333,739.988845423
3.67395833333,3.91770833333,146.832383959
3.71041666667,3.925,293.664767917
3.85104166667,4.62083333333,110.0
3.85625,4.45729166667,277.182630977
3.859375,4.434375,220.0
3.86875,4.28958333333,164.813778456
3.89166666667,4.30104166667,329.627556913
3.91666666667,4.925,659.255113826
4.20729166667,4.42708333333,369.994422712
4.25625,4.446875,184.997211356
4.39270833333,4.58958333333,415.30469758
4.40833333333,4.59270833333,207.65234879
4.56666666667,5.303125,277.182630977
4.56979166667,5.353125,92.4986056779
4.56979166667,4.93125,220.0
4.58229166667,5.303125,277.182630977
4.58333333333,4.93125,220.0
4.58541666667,4.93958333333,440.0
4.58854166667,4.93125,220.0
4.90208333333,5.11041666667,554.365261954
4.9125,5.10104166667,415.30469758
4.95,5.13645833333,207.65234879
5.07708333333,5.28333333333,369.994422712
5.09583333333,5.31354166667,587.329535835
5.10625,5.30833333333,184.997211356
5.26666666667,6.040625,329.627556913
5.271875,6.75833333333,293.664767917
5.27291666667,5.66666666667,659.255113826
5.27708333333,5.99895833333,123.470825314
5.30520833333,6.00416666667,164.813778456
5.64270833333,5.83958333333,739.988845423
5.81041666667,6.00104166667,830.60939516
5.95520833333,6.72604166667,110.0
5.978125,6.34479166667,880.0
5.99479166667,6.36979166667,220.0
6.29375,6.6125,164.813778456
6.309375,6.66145833333,329.627556913
6.33020833333,6.565625,830.60939516
6.50625,6.73125,739.988845423
6.66041666667,7.04791666667,246.941650628
6.66875,7.07291666667,493.883301256
6.684375,7.48854166667,103.826174395
6.6875,8.03125,164.813778456
6.69583333333,7.49166666667,659.255113826
6.70833333333,7.43125,329.627556913
7.025,7.428125,277.182630977
7.028125,7.41666666667,554.365261954
7.39479166667,8.3875,440.0
7.40104166667,7.76875,587.329535835
7.40416666667,7.81041666667,293.664767917
7.42708333333,8.159375,92.4986056779
7.70729166667,8.13125,659.255113826
7.77604166667,7.9,554.365261954
7.784375,7.99270833333,277.182630977
7.9125,8.08020833333,587.329535835
7.95416666667,8.15416666667,293.664767917
8.09895833333,8.47291666667,987.766602512
8.10416666667,9.54791666667,82.4068892282
8.12604166667,8.89479166667,493.883301256
8.12916666667,8.921875,246.941650628
8.13125,9.571875,164.813778456
8.1375,8.86979166667,415.30469758
8.1875,8.86979166667,415.30469758
8.44895833333,8.83645833333,1108.73052391
8.8125,9.225,1174.65907167
9.175,9.55416666667,246.941650628
9.178125,9.534375,493.883301256
9.20416666667,9.34791666667,1108.73052391
9.35833333333,9.54583333333,1174.65907167
9.50833333333,9.89583333333,587.329535835
9.51979166667,9.89895833333,293.664767917
9.52604166667,9.91354166667,369.994422712
9.52708333333,10.121875,123.470825314
9.528125,9.91354166667,369.994422712
9.53541666667,10.2,184.997211356
9.55520833333,10.425,987.766602512
9.859375,10.2916666667,246.941650628
9.87395833333,10.2541666667,493.883301256
10.18125,10.7802083333,391.995435982
10.1875,10.8,82.4068892282
10.19375,10.9822916667,195.997717991
10.2083333333,10.6114583333,123.470825314
10.225,10.646875,329.627556913
10.2302083333,10.6,659.255113826
10.2416666667,10.7802083333,391.995435982
10.5708333333,11.0145833333,987.766602512
10.575,10.825,293.664767917
10.5770833333,10.7739583333,587.329535835
10.596875,11.0270833333,97.9988589954
10.7395833333,10.9864583333,554.365261954
10.7697916667,11.0010416667,277.182630977
10.959375,11.6572916667,246.941650628
10.9635416667,12.01875,293.664767917
10.9666666667,11.6729166667,493.883301256
10.96875,11.3333333333,1174.65907167
10.98125,11.3708333333,184.997211356
10.9958333333,11.6572916667,246.941650628
10.9989583333,12.4854166667,123.470825314
11.0,12.01875,293.664767917
11.3322916667,11.7197916667,987.766602512
11.3395833333,11.6572916667,246.941650628
11.6260416667,12.01875,293.664767917
11.690625,12.08125,1318.51022765
12.0208333333,12.4979166667,369.994422712
12.0322916667,12.45625,880.0
12.0427083333,12.45,440.0
12.0552083333,12.45,440.0
12.0583333333,12.2604166667,1174.65907167
12.2322916667,12.4395833333,1108.73052391
12.415625,13.90625,164.813778456
12.4197916667,13.5645833333,587.329535835
12.421875,12.8458333333,415.30469758
12.4302083333,13.5645833333,987.766602512
12.4302083333,13.6229166667,246.941650628
12.43125,12.8614583333,830.60939516
12.803125,13.2385416667,369.994422712
12.8145833333,13.2010416667,739.988845423
13.1854166667,14.0083333333,659.255113826
13.196875,14.359375,329.627556913
13.5385416667,13.9875,554.365261954
13.5395833333,13.9875,554.365261954
13.5614583333,13.9458333333,1760.0
13.5864583333,13.9927083333,277.182630977
13.9541666667,14.3979166667,1661.21879032
13.9625,14.4,493.883301256
13.9760416667,14.328125,293.664767917
13.9895833333,14.4,493.883301256
14.3177083333,14.328125,293.664767917
14.33125,14.796875,587.329535835
14.3364583333,14.7552083333,69.2956577442
14.3479166667,14.771875,164.813778456
