2.625,3.125,207.65234879
2.625,8.496875,69.2956577442
2.625,8.375,138.591315488
3.13020833333,3.67395833333,277.182630977
3.646875,4.16770833333,329.627556913
4.14375,4.71145833333,207.65234879
4.65,5.134375,277.182630977
5.10833333333,5.60104166667,329.627556913
5.59583333333,6.13125,207.65234879
6.05,6.534375,277.182630977
6.484375,6.97604166667,329.627556913
6.96145833333,7.503125,207.65234879
7.43020833333,7.97395833333,277.182630977
7.92604166667,8.49895833333,329.627556913
8.5,13.8572916667,61.735412657
8.5,9.09791666667,207.65234879
8.5,13.7958333333,123.470825314
9.03125,9.596875,277.182630977
9.55833333333,10.0989583333,329.627556913
10.0604166667,10.609375,207.65234879
10.5395833333,11.059375,277.182630977
11.0291666667,11.54375,329.627556913
11.5270833333,12.0520833333,207.65234879
11.9958333333,12.5020833333,277.182630977
12.46875,12.9541666667,329.627556913
12.9572916667,13.45625,207.65234879
13.3822916667,13.94375,277.182630977
13.8979166667,14.4072916667,329.627556913
14.4166666667,15.0666666667,220.0
14.4229166667,16.9791666667,55.0
14.4260416667,16.9239583333,110.0
14.984375,15.5177083333,277.182630977
15.48125,16.0385416667,329.627556913
15.9875,16.5333333333,220.0
16.46875,17.0020833333,277.182630977
16.965625,17.4885416667,329.627556913
17.465625,20.025,92.4986056779
17.4770833333,19.9083333333,46.249302839
17.4802083333,18.146875,220.0
18.04375,18.5552083333,293.664767917
18.521875,19.0583333333,369.994422712
18.9989583333,19.5020833333,220.0
19.4375,19.9822916667,293.664767917
19.9489583333,20.4875,369.994422712
20.4354166667,23.0375,51.9130871975
20.4447916667,23.0729166667,103.826174395
20.484375,21.0895833333,207.65234879
21.0229166667,21.5229166667,261.625565301
21.496875,22.0322916667,369.994422712
21.9927083333,22.5208333333,207.65234879
22.4614583333,22.98125,277.182630977
22.93125,23.5,329.627556913
23.4625,25.9125,51.9130871975
23.4666666667,24.1729166667,207.65234879
23.4697916667,26.0041666667,103.826174395
24.1135416667,24.6072916667,277.182630977
24.5822916667,25.0958333333,311.126983722
25.0864583333,25.6010416667,184.997211356
25.5479166667,26.0854166667,261.625565301
26.0572916667,26.7291666667,311.126983722
26.73125,32.7197916667,69.2956577442
26.7458333333,32.6854166667,138.591315488
26.75,27.5791666667,164.813778456
26.765625,32.625,103.826174395
27.484375,28.0447916667,207.65234879
28.003125,28.528125,277.182630977
28.5072916667,29.0583333333,207.65234879
28.990625,29.515625,277.182630977
29.4854166667,30.0114583333,329.627556913
29.9802083333,30.5572916667,207.65234879
30.478125,31.025,277.182630977
30.9729166667,31.5145833333,329.627556913
31.4802083333,31.875,207.65234879
31.4895833333,32.4854166667,415.30469758
31.934375,32.25,277.182630977
32.3197916667,32.625,329.627556913
32.74375,33.0427083333,415.30469758
33.09375,38.821875,65.4063913251
33.096875,38.8677083333,103.826174395
33.10625,38.828125,130.81278265
33.134375,37.625,415.30469758
33.1385416667,33.875,207.65234879
33.7645833333,34.3020833333,311.126983722
34.275,34.8104166667,369.994422712
34.7625,35.3447916667,207.65234879
35.2958333333,35.8197916667,311.126983722
35.7875,36.3197916667,369.994422712
36.2864583333,36.8604166667,207.65234879
36.8135416667,37.29375,311.126983722
37.2666666667,37.79375,369.994422712
37.75625,38.9239583333,207.65234879
37.76875,38.7229166667,415.30469758
38.2208333333,38.75625,311.126983722
38.7083333333,39.0270833333,369.994422712
38.99375,39.2322916667,415.30469758
39.31875,42.03125,415.30469758
39.321875,40.7010416667,207.65234879
39.3625,41.5708333333,138.591315488
39.365625,41.5927083333,69.2956577442
40.0479166667,40.6260416667,277.182630977
40.5895833333,41.1052083333,329.627556913
41.0708333333,42.0427083333,207.65234879
41.5479166667,42.0458333333,277.182630977
41.9958333333,42.5739583333,329.627556913
42.490625,44.75,46.249302839
42.49375,44.7041666667,92.4986056779
42.54375,43.7510416667,220.0
42.546875,45.090625,440.0
43.1395833333,43.653125,277.182630977
43.6125,44.1927083333,369.994422712
44.1458333333,44.6739583333,220.0
44.5989583333,45.140625,277.182630977
45.1052083333,45.7104166667,369.994422712
45.603125,47.7197916667,123.470825314
45.60625,47.7177083333,61.735412657
45.6666666667,46.690625,207.65234879
45.678125,48.1302083333,415.30469758
46.184375,46.6958333333,246.941650628
46.6770833333,47.1822916667,329.627556913
47.159375,48.1447916667,207.65234879
47.5708333333,48.1395833333,246.941650628
48.1041666667,48.7020833333,329.627556913
48.6125,50.653125,123.470825314
48.615625,50.65,61.735412657
48.665625,49.6020833333,220.0
48.6770833333,49.6802083333,369.994422712
49.16875,49.675,246.941650628
49.659375,50.08125,311.126983722
50.1354166667,50.8125,493.883301256
50.146875,50.7010416667,220.0
50.675,51.2333333333,246.941650628
51.1895833333,51.875,311.126983722
51.75,53.5,82.4068892282
51.7604166667,53.5,164.813778456
51.7802083333,53.203125,207.65234879
51.7833333333,52.5239583333,329.627556913
52.5104166667,53.046875,246.941650628
53.0,53.5291666667,329.627556913
