0.625,0.766666666667,184.997211356
0.657291666667,0.959375,587.329535835
0.663541666667,5.74166666667,184.997211356
0.736458333333,3.04270833333,493.883301256
0.858333333333,1.01354166667,207.65234879
0.919791666667,1.15208333333,622.253967444
1.1125,1.23541666667,246.941650628
1.134375,1.39166666667,932.327523036
1.359375,1.47604166667,184.997211356
1.36458333333,1.653125,830.60939516
1.58125,1.71979166667,207.65234879
1.64270833333,1.86041666667,659.255113826
1.80416666667,1.92708333333,246.941650628
1.875,2.06041666667,622.253967444
2.04375,2.18645833333,184.997211356
2.06145833333,2.425,587.329535835
2.25833333333,2.38333333333,207.65234879
2.3875,2.78958333333,622.253967444
2.48333333333,2.60625,246.941650628
2.73229166667,2.85833333333,184.997211356
2.75729166667,3.103125,415.30469758
2.94791666667,3.06666666667,207.65234879
3.05416666667,3.39479166667,369.994422712
3.06666666667,3.32291666667,369.994422712
3.209375,3.31770833333,246.941650628
3.2875,3.75729166667,587.329535835
3.43020833333,3.54583333333,184.997211356
3.63854166667,3.74270833333,207.65234879
3.721875,3.890625,622.253967444
3.84479166667,3.98333333333,246.941650628
3.89583333333,4.11666666667,987.766602512
4.05416666667,4.18541666667,184.997211356
4.10104166667,4.325,932.327523036
4.265625,4.38958333333,207.65234879
4.315625,4.53854166667,830.60939516
4.49479166667,4.59895833333,246.941650628
4.5,4.68541666667,622.253967444
4.715625,5.05,587.329535835
4.715625,4.86145833333,184.997211356
4.925,5.0375,207.65234879
5.02395833333,5.41145833333,622.253967444
5.14479166667,5.25208333333,246.941650628
5.35625,5.49270833333,184.997211356
5.378125,5.71041666667,415.30469758
5.55104166667,5.67395833333,207.65234879
5.66875,6.07083333333,369.994422712
5.75833333333,5.97604166667,369.994422712
5.76666666667,5.89375,246.941650628
5.9375,6.12291666667,622.253967444
6.00208333333,6.14479166667,103.826174395
6.009375,6.11458333333,311.126983722
6.1125,6.28229166667,659.255113826
6.26458333333,6.403125,415.30469758
6.26875,6.40729166667,116.54094038
6.33645833333,6.559375,659.255113826
6.50833333333,6.63125,138.591315488
6.50833333333,6.64270833333,622.253967444
6.5625,6.71666666667,622.253967444
6.734375,6.9375,739.988845423
6.734375,6.86354166667,103.826174395
6.734375,6.93541666667,622.253967444
6.73645833333,6.85,554.365261954
6.94375,7.09166666667,493.883301256
6.94375,7.08229166667,116.54094038
6.99895833333,7.28125,739.988845423
7.0,7.27916666667,622.253967444
7.18020833333,7.28958333333,466.163761518
7.19479166667,7.31770833333,138.591315488
7.31666666667,7.721875,659.255113826
7.33229166667,7.71354166667,554.365261954
7.42395833333,7.546875,103.826174395
7.43020833333,7.56666666667,311.126983722
7.640625,7.74270833333,116.54094038
7.67604166667,7.82604166667,466.163761518
7.6875,8.37291666667,622.253967444
7.85729166667,7.99583333333,138.591315488
7.95104166667,8.115625,277.182630977
8.06666666667,8.1875,103.826174395
8.28125,8.38645833333,116.54094038
8.30833333333,8.48854166667,246.941650628
8.425,8.6375,277.182630977
8.5,8.59375,138.591315488
8.61979166667,8.8375,311.126983722
