0.15	0.21	196.00
0.15	0.22	587.33
0.29	0.38	329.63
0.35	0.43	1046.50
0.35	0.41	1864.66
0.36	1.35	220.00
0.36	1.72	440.00
1.11	1.19	880.00
1.30	2.31	523.25
1.38	1.95	261.63
1.49	1.58	220.00
1.70	1.83	220.00
1.72	3.13	329.63
1.80	3.08	164.81
2.03	2.10	261.63
2.16	2.26	261.63
2.75	2.95	830.61
3.08	3.51	174.61
3.09	3.38	349.23
3.18	3.29	1760.00
3.34	3.67	329.63
3.48	3.78	440.00
3.49	3.60	164.81
3.50	3.83	293.66
3.54	3.71	146.83
3.57	3.68	349.23
3.58	3.70	587.33
3.58	3.70	1174.66
3.67	3.77	174.61
3.72	3.86	130.81
3.73	4.08	261.63
3.77	3.83	164.81
3.80	3.89	523.25
3.85	3.95	174.61
3.86	4.05	123.47
3.97	4.15	739.99
3.98	4.04	622.25
4.05	4.23	369.99
4.05	4.53	440.00
4.08	5.21	220.00
4.08	4.19	329.63
4.09	4.25	110.00
4.16	4.22	493.88
4.29	4.38	369.99
4.32	5.19	110.00
4.46	4.53	880.00
4.64	4.88	329.63
4.74	4.93	440.00
4.83	4.92	880.00
5.05	5.33	329.63
5.08	5.50	440.00
5.21	5.30	207.65
5.21	5.73	415.30
5.25	5.53	110.00
5.30	5.44	220.00
5.33	5.43	739.99
5.43	5.59	207.65
5.49	5.58	739.99
5.62	7.20	164.81
5.65	6.90	82.41
5.67	5.94	246.94
5.71	6.90	329.63
6.03	6.55	659.26
6.08	6.14	246.94
6.11	6.52	207.65
6.42	6.81	246.94
6.47	7.08	415.30
6.80	7.97	92.50
6.86	6.96	466.16
6.93	7.01	246.94
7.01	7.08	82.41
7.01	7.23	329.63
7.02	7.14	277.18
7.15	8.20	185.00
7.16	7.23	415.30
7.20	7.43	277.18
7.21	7.83	659.26
7.22	7.50	220.00
7.38	7.45	554.37
7.41	7.96	329.63
7.42	7.50	1318.51
7.57	7.65	554.37
7.57	7.67	1108.73
7.59	7.97	277.18
7.72	7.89	440.00
7.99	9.32	207.65
8.01	8.09	440.00
8.01	8.10	523.25
8.03	8.20	92.50
8.03	8.13	277.18
8.10	8.32	103.83
8.23	8.33	311.13
8.31	8.74	659.26
8.35	9.35	246.94
8.43	8.74	329.63
8.44	8.50	103.83
8.48	8.55	493.88
8.66	9.26	493.88
8.72	8.84	110.00
8.74	8.89	1174.66
8.80	10.42	329.63
8.80	8.97	659.26
8.81	9.01	82.41
8.81	9.04	164.81
8.84	9.12	103.83
8.88	10.43	523.25
9.12	9.40	110.00
9.32	9.50	164.81
9.37	9.49	220.00
9.53	9.83	110.00
9.56	9.80	261.63
9.57	9.98	220.00
9.77	9.87	164.81
9.93	10.19	261.63
9.98	10.36	164.81
10.07	10.20	110.00
10.33	10.43	261.63
10.35	11.08	174.61
10.39	11.08	87.31
10.40	11.19	349.23
10.47	10.54	164.81
10.97	11.25	440.00
10.99	11.07	523.25
11.00	11.20	110.00
11.01	11.67	261.63
11.21	11.79	130.81
11.21	11.60	523.25
11.31	11.38	87.31
11.32	11.38	174.61
11.35	11.56	220.00
11.35	11.55	440.00
11.50	11.58	87.31
11.50	11.60	174.61
11.56	12.21	329.63
11.60	12.70	164.81
11.64	11.72	82.41
11.67	11.74	246.94
11.67	11.73	739.99
11.78	12.15	82.41
11.81	11.92	246.94
12.17	12.58	220.00
12.17	12.58	440.00
12.21	12.37	110.00
12.23	12.30	587.33
12.26	12.38	880.00
12.39	13.01	130.81
12.39	13.02	523.25
12.43	13.09	261.63
12.59	12.72	392.00
12.77	12.85	164.81
12.81	13.70	311.13
12.85	12.92	155.56
13.02	13.70	77.78
13.24	13.39	622.25
13.24	13.35	1244.51
13.24	13.36	1864.66
13.27	14.05	155.56
13.29	13.38	1108.73
13.47	13.85	523.25
13.50	13.68	622.25
13.50	13.64	1244.51
13.71	14.23	369.99
13.75	13.98	246.94
13.75	13.98	493.88
13.79	13.92	311.13
13.81	15.39	440.00
13.88	14.01	82.41
13.90	14.04	220.00
14.05	14.11	164.81
14.07	15.50	246.94
14.07	14.26	493.88
14.11	15.15	220.00
14.20	14.41	329.63
14.21	14.34	164.81
14.27	14.59	82.41
14.30	14.38	369.99
14.32	14.38	1174.66
14.43	15.04	164.81
14.70	14.87	82.41
14.79	15.39	329.63
14.93	15.03	493.88
14.96	15.04	82.41
14.99	15.69	415.30
15.12	15.28	207.65
15.20	15.50	82.41
15.20	15.50	164.81
15.28	15.38	220.00
15.29	15.42	880.00
15.29	15.35	1760.00
15.39	15.47	493.88
15.40	15.46	207.65
15.44	15.52	1174.66
15.53	15.77	69.30
15.53	15.89	138.59
15.53	15.77	207.65
15.56	15.68	164.81
15.63	16.14	392.00
15.67	15.91	1174.66
15.73	15.79	277.18
15.81	16.09	220.00
15.95	16.17	329.63
16.12	16.50	466.16
16.16	16.27	659.26
16.20	16.35	392.00
16.29	16.91	440.00
16.34	16.47	329.63
16.41	16.47	220.00
16.43	16.90	392.00
16.46	16.52	1174.66
16.55	16.78	220.00
16.56	16.66	880.00
16.72	17.70	73.42
16.72	17.69	146.83
16.85	17.47	220.00
16.89	17.90	369.99
16.90	16.98	739.99
17.04	17.12	1174.66
17.07	17.87	293.66
17.07	17.87	587.33
17.14	17.23	440.00
17.15	17.28	739.99
17.45	18.00	440.00
17.74	17.88	220.00
17.90	19.10	123.47
17.90	18.03	622.25
17.92	18.01	246.94
18.06	18.28	61.74
18.13	18.52	196.00
18.13	18.26	220.00
18.14	18.21	587.33
18.18	18.32	329.63
18.32	18.52	98.00
18.32	19.32	349.23
18.33	18.69	293.66
18.33	18.52	493.88
18.48	18.83	440.00
18.77	19.23	392.00
18.96	19.12	98.00
18.96	19.67	196.00
18.96	19.12	293.66
19.10	20.28	130.81
19.17	19.27	261.63
19.17	19.27	523.25
19.34	20.24	261.63
19.36	19.68	65.41
19.36	20.00	329.63
19.39	20.24	523.25
19.81	20.00	65.41
19.81	20.35	196.00
19.88	20.31	392.00
20.18	20.28	65.41
20.18	20.64	329.63
20.31	20.46	103.83
20.35	20.91	207.65
20.46	20.62	110.00
20.53	20.73	311.13
20.56	20.73	246.94
20.73	20.93	329.63
20.75	20.83	293.66
20.81	21.61	246.94
20.91	21.34	349.23
21.08	21.22	493.88
21.12	21.29	207.65
21.30	21.38	659.26
21.30	21.38	1318.51
21.36	21.48	293.66
21.42	21.51	207.65
21.50	22.26	329.63
21.51	22.48	110.00
21.55	21.61	293.66
21.60	21.70	220.00
21.71	22.06	261.63
21.72	21.83	554.37
21.81	21.87	220.00
22.05	22.19	220.00
22.05	22.19	440.00
22.07	22.41	415.30
22.24	22.67	523.25
22.27	22.64	440.00
22.34	22.87	261.63
22.35	22.46	329.63
22.39	22.66	220.00
22.61	22.70	110.00
22.66	23.60	207.65
22.67	23.08	659.26
22.69	22.84	739.99
22.73	22.80	103.83
22.85	23.26	246.94
22.88	23.06	311.13
22.89	22.99	103.83
22.89	23.94	493.88
23.08	23.16	293.66
23.19	23.29	103.83
23.26	23.36	659.26
23.26	23.43	698.46
23.29	23.37	110.00
23.29	23.36	329.63
23.52	23.66	659.26
23.60	24.00	246.94
23.65	24.02	587.33
23.68	23.80	207.65
23.78	24.56	110.00
23.90	23.97	329.63
24.02	24.36	523.25
24.05	24.43	261.63
24.20	24.86	220.00
24.20	24.92	329.63
24.20	24.37	659.26
24.33	24.98	440.00
24.34	24.60	880.00
24.44	24.54	1760.00
24.49	24.95	261.63
24.49	25.26	523.25
24.51	25.71	1046.50
24.63	24.73	110.00
24.67	24.74	880.00
24.83	24.90	659.26
24.92	26.05	146.83
24.95	25.81	73.42
25.00	25.17	220.00
25.07	25.16	349.23
25.23	25.49	349.23
25.30	25.79	493.88
25.45	25.68	440.00
25.47	25.80	987.77
25.50	25.68	293.66
25.50	25.99	587.33
25.60	26.20	349.23
25.64	26.21	698.46
25.64	26.09	1174.66
25.74	25.86	293.66
25.81	26.44	1396.91
25.89	25.95	987.77
25.92	25.99	293.66
26.08	28.69	164.81
26.11	26.28	246.94
26.14	26.96	82.41
26.14	26.24	830.61
26.23	26.43	329.63
26.24	26.40	659.26
26.24	26.40	1318.51
26.29	26.38	698.46
26.43	27.28	440.00
26.43	26.59	1174.66
26.49	26.71	880.00
26.49	26.56	1760.00
26.58	26.94	1046.50
26.63	27.01	523.25
26.75	26.99	329.63
