2.62	2.81	622.25
3.36	3.70	369.99
3.64	4.02	659.26
3.73	3.91	185.00
4.08	4.53	369.99
4.24	4.49	622.25
4.48	5.04	554.37
4.52	4.95	329.63
4.89	5.28	369.99
5.15	5.37	622.25
5.20	5.48	185.00
5.59	6.02	369.99
5.92	6.41	493.88
6.94	7.13	185.00
7.08	7.16	622.25
7.29	7.41	987.77
7.36	7.71	369.99
7.45	7.67	830.61
7.66	7.90	739.99
8.15	8.53	369.99
8.61	8.88	185.00
9.19	9.41	659.26
9.24	9.46	369.99
9.72	9.92	622.25
9.77	10.48	123.47
10.26	10.43	622.25
10.30	10.64	369.99
10.40	11.15	659.26
10.54	10.85	739.99
10.65	11.03	185.00
10.98	11.41	369.99
11.12	11.31	622.25
11.30	11.94	554.37
11.35	11.68	329.63
11.70	11.99	369.99
11.93	12.17	622.25
11.98	12.36	185.00
12.30	12.82	369.99
12.46	12.82	466.16
12.65	13.73	493.88
12.84	13.36	554.37
13.09	13.52	369.99
13.21	13.59	466.16
13.51	13.82	185.00
13.51	13.87	622.25
13.69	13.82	987.77
13.83	14.05	830.61
14.02	14.29	739.99
14.48	14.87	369.99
14.88	15.12	185.00
15.34	15.59	659.26
15.83	16.07	622.25
15.85	16.75	123.47
16.18	16.63	185.00
16.48	16.91	587.33
16.69	16.82	220.00
16.78	17.05	311.13
16.88	17.21	622.25
17.08	17.77	698.46
17.13	17.54	116.54
17.43	18.35	207.65
17.64	17.91	830.61
17.74	18.46	739.99
18.04	18.42	233.08
18.04	18.51	293.66
18.20	18.56	698.46
18.41	19.00	77.78
18.48	18.74	622.25
18.90	19.79	185.00
19.08	19.18	77.78
19.17	19.53	466.16
19.24	19.81	233.08
19.48	19.74	155.56
19.50	19.83	311.13
19.52	19.72	622.25
19.78	19.88	77.78
19.80	20.53	554.37
19.82	20.53	82.41
19.87	19.95	164.81
20.17	20.88	164.81
20.52	21.65	415.30
20.82	21.00	82.41
20.89	20.97	207.65
21.01	21.27	164.81
21.73	21.88	415.30
22.17	22.48	98.00
22.77	22.90	164.81
22.89	23.13	493.88
23.21	23.69	554.37
23.35	24.08	493.88
23.47	23.55	164.81
23.52	23.92	466.16
23.98	24.06	92.50
24.03	24.22	622.25
24.61	24.78	622.25
24.70	24.80	185.00
25.47	25.92	554.37
25.98	26.52	493.88
