2.57	2.70	207.65
2.62	4.14	69.30
3.18	3.40	277.18
3.83	3.91	329.63
4.13	4.51	207.65
4.59	4.88	277.18
5.15	5.55	329.63
5.38	5.46	69.30
5.54	5.95	207.65
5.89	5.97	69.30
6.01	6.09	277.18
6.15	6.23	207.65
6.66	6.74	329.63
6.98	7.44	207.65
7.56	7.67	277.18
7.68	7.85	69.30
8.12	8.20	329.63
8.24	8.34	69.30
8.49	8.88	207.65
8.52	9.73	123.47
8.56	10.83	61.74
10.05	10.48	207.65
10.63	10.80	277.18
11.16	11.48	61.74
11.16	11.48	329.63
11.47	11.96	207.65
12.07	12.22	277.18
12.42	12.73	329.63
12.88	13.36	207.65
13.37	13.68	277.18
13.79	13.89	277.18
13.88	14.17	329.63
14.44	16.28	110.00
14.76	14.84	55.00
14.90	15.33	164.81
15.04	15.61	277.18
15.83	15.93	277.18
15.97	16.21	220.00
16.27	16.38	220.00
16.27	16.38	329.63
16.37	17.47	110.00
16.43	16.72	277.18
16.92	17.23	329.63
17.48	18.33	220.00
17.50	19.07	92.50
17.50	17.61	277.18
17.55	18.49	46.25
18.01	18.46	293.66
18.50	18.70	369.99
18.57	19.09	293.66
18.97	19.81	220.00
19.43	20.49	293.66
19.66	20.46	92.50
19.94	20.44	369.99
20.20	20.49	220.00
20.48	22.62	103.83
20.50	20.60	207.65
20.73	21.14	207.65
21.03	21.11	51.91
21.08	21.23	261.63
21.24	21.55	51.91
21.54	21.74	369.99
21.61	21.83	207.65
21.85	22.02	369.99
22.03	22.46	207.65
22.05	22.16	51.91
22.50	23.55	277.18
22.96	25.66	103.83
22.98	23.25	329.63
23.68	23.76	207.65
23.84	24.06	51.91
23.84	24.04	207.65
24.17	24.29	277.18
24.56	25.04	311.13
25.03	26.29	185.00
25.56	26.27	261.63
25.75	26.01	103.83
26.12	26.82	311.13
26.51	26.73	103.83
26.86	27.36	103.83
26.88	27.24	277.18
26.91	27.94	69.30
26.98	28.03	164.81
27.00	28.08	207.65
27.42	27.52	103.83
28.00	30.98	277.18
28.46	28.89	207.65
29.51	29.98	164.81
29.97	30.47	207.65
31.43	34.46	415.30
31.50	31.89	207.65
32.04	32.19	207.65
32.09	32.28	277.18
32.55	32.77	329.63
33.25	33.42	130.81
33.25	33.40	207.65
33.27	33.72	103.83
33.32	35.14	261.63
33.39	35.35	65.41
33.55	33.98	207.65
33.87	34.46	311.13
33.94	34.12	103.83
34.11	34.74	207.65
34.41	34.53	369.99
34.80	35.25	207.65
35.31	35.93	311.13
35.36	35.53	130.81
35.82	36.00	369.99
36.26	36.72	207.65
36.61	36.83	415.30
36.73	37.30	311.13
37.24	37.41	369.99
37.70	40.90	415.30
37.77	38.18	207.65
38.26	38.78	311.13
38.75	38.94	369.99
39.47	40.57	69.30
39.49	39.66	138.59
39.52	39.62	207.65
40.05	40.22	138.59
40.21	41.01	277.18
40.58	40.87	329.63
40.72	40.85	69.30
41.02	41.52	207.65
41.49	42.03	277.18
41.79	42.64	207.65
42.00	42.66	329.63
42.09	42.52	277.18
42.51	42.75	440.00
42.60	42.73	92.50
42.60	43.43	220.00
42.70	43.61	46.25
42.79	44.12	92.50
42.86	43.22	440.00
43.23	43.36	277.18
43.56	44.10	440.00
43.63	44.15	369.99
43.76	44.01	46.25
43.95	44.05	277.18
44.07	45.63	220.00
44.62	45.08	277.18
44.65	45.66	92.50
45.09	45.28	369.99
45.62	46.93	415.30
45.67	46.10	207.65
45.69	45.75	92.50
45.72	46.72	61.74
45.72	46.03	123.47
46.02	46.14	246.94
46.16	46.70	123.47
46.67	47.12	329.63
46.71	46.79	246.94
46.78	47.12	61.74
47.11	47.79	207.65
47.20	47.63	61.74
47.69	47.86	61.74
47.90	47.98	207.65
48.08	48.58	329.63
48.39	48.60	61.74
48.57	49.79	369.99
48.69	49.07	123.47
48.69	49.30	220.00
49.13	49.25	246.94
49.31	49.42	61.74
49.59	50.25	311.13
50.13	51.44	493.88
50.20	50.88	220.00
50.68	50.83	246.94
51.20	51.83	311.13
51.87	51.95	329.63
51.91	52.34	164.81
51.91	52.37	207.65
51.98	53.36	82.41
52.05	52.13	329.63
52.29	52.58	329.63
52.89	53.11	164.81
53.08	53.18	329.63
53.22	53.50	164.81
53.38	53.53	207.65
