1.39	3.46	77.78
3.04	3.12	311.13
3.55	4.63	77.78
4.87	5.11	369.99
5.27	5.72	369.99
5.36	5.44	392.00
5.50	5.58	466.16
5.94	6.02	369.99
6.15	6.23	349.23
6.22	6.30	369.99
6.29	6.41	349.23
6.50	7.02	349.23
7.08	7.37	349.23
7.47	7.60	349.23
7.50	7.57	932.33
8.49	8.60	830.61
10.47	10.55	392.00
10.61	10.69	392.00
10.95	11.20	392.00
11.60	11.71	392.00
11.74	12.13	77.78
11.86	11.99	392.00
12.09	12.27	392.00
12.58	12.68	138.59
12.67	12.80	207.65
12.93	13.03	415.30
13.02	13.12	207.65
13.53	13.61	415.30
13.76	13.91	415.30
13.93	14.01	440.00
14.00	14.42	415.30
14.07	14.19	440.00
14.28	14.42	440.00
15.13	15.40	523.25
15.67	15.93	523.25
16.02	16.17	523.25
16.23	16.33	523.25
16.25	16.42	830.61
16.46	16.77	554.37
16.83	17.21	554.37
17.08	17.33	311.13
17.29	17.54	554.37
17.48	17.58	311.13
17.62	17.70	554.37
18.71	18.95	277.18
20.24	20.46	554.37
20.66	20.83	554.37
20.80	21.39	369.99
21.03	21.11	493.88
21.15	21.25	185.00
21.36	21.58	493.88
21.47	21.86	369.99
21.61	21.72	185.00
21.71	21.86	493.88
22.01	22.30	369.99
22.33	22.44	185.00
22.36	23.06	369.99
22.43	23.18	69.30
22.80	22.88	392.00
23.19	23.27	830.61
23.26	23.55	87.31
23.28	23.94	415.30
23.54	23.78	174.61
23.59	23.76	185.00
23.75	25.29	87.31
23.98	24.08	185.00
24.28	25.31	277.18
24.42	26.43	92.50
24.63	24.76	174.61
25.40	25.83	277.18
25.47	25.59	98.00
25.72	25.80	98.00
25.77	25.90	493.88
25.89	26.01	98.00
25.93	26.24	246.94
26.14	26.31	493.88
26.35	27.50	77.78
26.42	26.57	932.33
26.51	26.73	369.99
26.65	26.80	392.00
26.70	26.75	932.33
26.98	27.45	392.00
27.09	27.17	233.08
27.21	27.38	82.41
27.35	27.57	196.00
27.51	27.96	98.00
27.60	28.05	392.00
27.86	27.96	196.00
28.04	28.12	98.00
28.14	28.22	392.00
28.18	28.26	103.83
28.23	28.31	98.00
28.32	28.43	103.83
28.35	28.77	196.00
28.37	28.73	311.13
28.58	28.68	207.65
28.65	28.98	932.33
28.79	28.91	103.83
28.81	28.98	311.13
28.88	29.33	98.00
28.97	29.12	103.83
29.02	29.19	932.33
29.18	29.36	311.13
29.25	30.10	103.83
29.48	29.77	110.00
29.51	29.75	311.13
29.55	29.84	523.25
29.81	31.75	277.18
30.00	30.35	293.66
30.04	30.21	523.25
30.06	30.14	110.00
30.09	30.17	207.65
30.16	30.52	103.83
30.39	30.59	261.63
30.41	30.49	43.65
30.41	30.79	1046.50
30.48	31.65	87.31
30.65	30.82	415.30
30.78	32.26	261.63
30.81	30.93	92.50
30.95	31.91	220.00
30.99	31.19	92.50
31.18	31.28	46.25
31.32	31.40	92.50
31.37	31.49	185.00
31.39	31.49	1046.50
31.48	31.84	92.50
31.53	31.98	1046.50
31.81	33.30	110.00
31.83	32.61	277.18
32.02	32.14	116.54
32.06	32.19	1046.50
32.20	32.49	116.54
32.27	33.42	1046.50
32.46	32.54	261.63
32.48	33.09	349.23
32.78	32.88	116.54
32.92	32.98	1108.73
33.01	34.53	116.54
33.20	33.40	1108.73
33.22	33.47	349.23
33.22	33.33	2093.00
33.46	33.65	554.37
33.57	33.65	349.23
33.62	33.70	2217.46
33.69	34.23	554.37
33.83	34.30	123.47
33.87	33.95	349.23
33.94	34.16	2217.46
34.11	34.39	311.13
34.15	34.25	369.99
34.36	35.16	2217.46
34.45	34.53	277.18
34.52	34.81	46.25
34.62	34.90	92.50
34.62	34.72	220.00
34.71	34.93	98.00
34.76	35.46	277.18
34.85	35.09	233.08
34.92	35.74	49.00
35.06	35.28	98.00
35.08	35.16	46.25
35.17	35.67	233.08
35.17	35.32	1108.73
35.22	35.69	2217.46
35.27	35.37	92.50
35.43	35.51	92.50
35.52	35.60	1108.73
35.54	35.65	277.18
35.57	35.65	293.66
35.66	35.93	1108.73
35.71	36.44	277.18
35.75	36.00	293.66
35.78	35.88	246.94
35.80	36.20	2217.46
35.82	36.39	116.54
35.96	36.04	123.47
35.99	36.07	1174.66
36.03	36.11	1108.73
36.13	36.20	146.83
36.33	36.48	293.66
36.33	37.37	1108.73
36.40	36.51	123.47
36.45	36.65	116.54
36.45	36.53	369.99
36.47	37.46	2217.46
36.59	37.09	369.99
36.68	36.76	2349.32
36.71	36.81	392.00
36.89	37.37	1174.66
37.01	37.11	392.00
37.01	37.11	2349.32
37.17	37.34	369.99
37.17	37.30	2349.32
37.33	37.55	123.47
37.40	37.46	1108.73
37.45	38.29	392.00
37.47	37.76	61.74
37.59	37.76	369.99
37.73	37.85	185.00
37.75	37.83	123.47
37.82	38.11	659.26
37.84	38.11	369.99
37.84	37.92	1244.51
37.87	37.97	61.74
37.98	38.06	1244.51
38.03	38.11	1864.66
38.05	38.29	123.47
38.05	38.09	2489.02
38.08	38.25	622.25
38.10	38.18	185.00
38.12	38.29	329.63
38.24	39.04	61.74
38.28	38.46	659.26
38.49	39.04	65.41
38.59	38.85	123.47
38.68	38.78	311.13
38.70	39.01	233.08
38.96	39.06	311.13
38.96	39.04	329.63
