0.74	0.82	185.00
1.43	1.58	185.00
1.67	1.77	207.65
1.88	1.96	246.94
2.06	2.30	185.00
2.39	2.47	185.00
2.53	2.63	246.94
2.71	2.91	185.00
2.73	2.81	174.61
2.94	3.02	493.88
3.01	3.09	415.30
3.06	3.74	185.00
3.64	3.72	207.65
3.85	3.95	246.94
3.92	4.32	185.00
4.27	4.37	207.65
4.50	4.58	246.94
4.69	4.93	185.00
4.85	4.93	587.33
4.92	5.04	207.65
5.01	5.14	587.33
5.15	5.25	246.94
5.34	5.55	185.00
5.47	5.72	415.30
5.59	5.72	207.65
5.71	5.90	185.00
5.80	5.97	233.08
6.13	6.23	207.65
6.36	6.48	233.08
6.36	6.48	659.26
6.45	6.55	415.30
6.57	6.72	138.59
6.61	6.74	622.25
6.73	6.90	207.65
6.78	6.88	103.83
6.84	7.02	554.37
7.40	7.57	103.83
7.47	7.64	554.37
7.59	7.76	220.00
7.59	7.71	880.00
7.66	7.78	233.08
7.87	8.04	138.59
7.91	7.99	466.16
8.05	8.20	69.30
8.10	8.18	207.65
8.10	8.18	311.13
8.24	8.48	311.13
8.47	8.69	277.18
8.52	8.64	138.59
8.68	8.88	196.00
8.70	8.83	98.00
8.93	10.06	220.00
9.14	9.39	493.88
9.17	9.29	138.59
9.31	9.39	92.50
9.35	9.53	196.00
9.70	9.78	369.99
9.98	10.18	196.00
10.17	10.45	220.00
10.44	10.55	138.59
10.54	10.64	220.00
10.63	11.52	87.31
10.68	11.03	246.94
10.89	10.96	110.00
10.95	11.27	220.00
11.05	11.24	155.56
11.16	11.27	493.88
11.28	11.50	92.50
11.35	11.43	61.74
11.42	12.10	246.94
11.44	11.55	196.00
11.54	11.61	103.83
11.67	11.85	123.47
11.67	12.06	185.00
11.70	11.82	493.88
11.88	12.24	92.50
11.88	12.20	493.88
12.09	12.27	369.99
12.14	12.31	103.83
12.16	12.24	246.94
12.21	12.40	185.00
12.23	12.52	493.88
12.39	13.19	311.13
12.42	12.59	246.94
12.44	12.54	369.99
12.60	13.29	185.00
13.28	13.36	415.30
13.37	13.47	311.13
13.44	13.64	349.23
13.46	14.01	103.83
13.49	13.64	174.61
13.58	13.73	466.16
13.69	13.84	233.08
13.74	13.82	246.94
13.97	14.08	698.46
14.00	14.08	415.30
14.04	14.80	277.18
14.11	14.75	116.54
14.23	14.33	311.13
14.23	14.33	329.63
14.39	14.73	369.99
14.46	14.61	233.08
14.46	14.56	415.30
14.74	14.82	58.27
14.76	14.96	185.00
14.79	15.28	311.13
14.81	15.56	87.31
14.88	15.56	92.50
14.97	15.07	329.63
15.00	15.07	164.81
15.23	15.49	233.08
