2.16	2.56	196.00
2.42	2.57	103.83
2.44	2.55	415.30
2.62	3.38	622.25
2.68	2.76	123.47
2.87	3.67	123.47
3.02	3.65	61.74
3.02	3.11	185.00
3.12	3.17	185.00
3.18	3.21	185.00
3.22	3.26	185.00
3.27	3.30	185.00
3.31	3.34	185.00
3.35	4.08	185.00
3.35	3.83	369.99
3.53	3.66	622.25
3.63	4.17	659.26
3.78	4.31	123.47
4.05	4.15	622.25
4.08	4.28	369.99
4.16	4.24	185.00
4.18	4.26	659.26
4.24	4.64	622.25
4.31	4.49	185.00
4.34	4.48	659.26
4.36	4.48	369.99
4.40	4.51	123.47
4.48	4.95	554.37
4.54	5.16	329.63
4.60	4.69	659.26
4.62	4.79	92.50
4.62	4.85	185.00
4.74	4.84	233.08
4.81	4.90	659.26
4.91	5.24	369.99
5.17	5.17	329.63
5.17	5.93	622.25
5.19	6.31	185.00
5.56	6.06	369.99
5.92	7.24	493.88
6.01	7.03	246.94
6.01	6.94	311.13
6.29	6.95	369.99
6.93	7.75	185.00
6.96	7.07	554.37
7.04	7.62	246.94
7.07	7.28	622.25
7.23	7.36	311.13
7.29	7.44	987.77
7.33	7.46	493.88
7.47	8.14	830.61
7.54	7.68	493.88
7.59	7.68	987.77
7.63	7.63	246.94
7.65	8.15	739.99
7.81	8.00	92.50
7.81	8.00	185.00
7.93	8.16	277.18
7.93	8.78	369.99
8.34	8.42	233.08
8.61	9.57	185.00
8.87	9.15	369.99
9.19	9.90	659.26
9.31	9.73	369.99
9.58	9.61	185.00
9.62	9.66	185.00
9.67	9.67	185.00
9.69	10.26	622.25
9.80	10.74	123.47
9.96	10.13	246.94
10.25	10.40	369.99
10.27	10.44	622.25
10.41	11.34	659.26
10.53	10.98	739.99
10.63	10.99	185.00
10.66	10.99	369.99
10.75	10.89	123.47
10.90	10.95	123.47
11.00	11.66	185.00
11.00	11.41	369.99
11.06	11.33	622.25
11.32	11.94	554.37
11.39	11.69	622.25
11.45	11.95	329.63
11.47	11.66	92.50
11.71	11.81	369.99
11.82	11.93	233.08
11.95	12.48	622.25
11.97	12.83	185.00
12.18	12.88	369.99
12.21	12.28	554.37
12.47	12.88	466.16
12.49	12.50	622.25
12.66	12.86	493.88
12.74	12.92	246.94
12.74	12.87	311.13
12.84	13.01	185.00
12.85	13.27	554.37
12.87	12.93	493.88
12.94	13.62	493.88
13.11	13.42	369.99
13.18	13.28	246.94
13.24	13.62	466.16
13.45	14.01	185.00
13.53	13.83	622.25
13.63	13.82	493.88
13.68	13.82	987.77
13.83	14.08	830.61
14.01	14.52	739.99
14.02	14.07	185.00
14.18	14.28	92.50
14.18	14.28	185.00
14.18	14.39	830.61
14.37	14.84	277.18
14.37	14.90	369.99
14.53	14.52	739.99
14.65	14.79	233.08
14.87	15.36	233.08
14.88	15.91	185.00
15.13	15.33	369.99
15.35	15.82	659.26
15.39	15.78	92.50
15.43	15.84	369.99
15.43	15.53	739.99
15.82	16.34	622.25
15.92	16.70	123.47
16.20	17.08	185.00
16.48	17.09	587.33
16.56	17.13	61.74
16.71	16.81	123.47
16.74	16.92	220.00
16.80	17.11	311.13
16.80	17.36	622.25
16.82	17.12	123.47
17.09	17.11	185.00
17.10	17.49	698.46
17.13	17.13	123.47
17.15	17.25	116.54
17.31	17.44	116.54
17.37	17.38	622.25
17.43	17.74	349.23
17.45	18.41	207.65
17.50	17.53	698.46
17.54	17.99	698.46
17.56	17.97	415.30
17.61	17.72	116.54
17.67	17.74	830.61
17.75	18.50	739.99
17.96	18.03	349.23
17.98	18.03	415.30
18.00	18.11	698.46
18.04	18.06	415.30
18.05	18.43	293.66
18.12	18.20	698.46
18.21	18.50	698.46
18.42	18.42	207.65
18.44	18.83	155.56
18.49	18.83	622.25
18.51	18.51	739.99
18.70	18.77	698.46
18.84	18.92	155.56
18.84	18.96	622.25
18.94	19.72	185.00
19.12	19.19	622.25
19.20	19.51	466.16
19.26	19.85	155.56
19.29	19.49	233.08
19.53	19.90	311.13
19.59	19.81	233.08
19.73	19.81	185.00
19.81	20.53	554.37
19.82	19.81	185.00
19.91	21.72	164.81
19.92	20.15	466.16
20.02	20.19	82.41
20.43	20.57	82.41
20.43	20.52	493.88
20.52	21.33	415.30
20.61	21.72	207.65
20.66	20.79	82.41
20.84	21.27	554.37
20.96	21.02	82.41
20.96	21.03	587.33
21.04	21.22	277.18
21.04	21.11	493.88
21.11	21.38	82.41
21.34	21.36	415.30
21.39	21.81	277.18
21.46	21.60	82.41
21.53	21.60	554.37
21.69	21.82	554.37
21.71	21.79	329.63
21.73	21.86	164.81
21.73	21.78	207.65
21.73	22.13	415.30
21.79	21.87	207.65
21.87	21.96	82.41
21.87	21.97	164.81
21.88	21.94	207.65
21.90	22.02	277.18
21.94	22.11	554.37
21.98	21.98	164.81
21.99	22.10	587.33
22.14	22.14	415.30
22.16	22.87	98.00
22.30	22.89	196.00
22.49	22.59	293.66
22.49	22.55	587.33
22.50	22.56	698.46
22.57	22.63	987.77
22.74	23.22	164.81
22.78	22.88	329.63
22.81	22.87	293.66
22.90	24.60	493.88
23.00	23.06	98.00
23.14	23.36	246.94
23.21	23.63	554.37
23.23	23.34	164.81
23.35	23.95	164.81
23.37	23.68	246.94
23.55	23.91	466.16
23.94	24.61	92.50
23.96	24.04	185.00
24.02	25.49	622.25
24.15	24.28	185.00
24.33	24.53	466.16
24.40	24.61	185.00
24.61	24.61	493.88
24.62	26.31	185.00
24.79	25.06	92.50
24.92	25.02	554.37
25.13	25.51	92.50
25.36	25.47	233.08
25.44	26.18	554.37
25.59	26.01	622.25
25.98	26.56	493.88
26.05	26.53	246.94
26.06	26.53	123.47
26.38	26.48	554.37
