pattern1
occurrence1
102.875000, 76.000000
103.000000, 66.000000
103.875000, 75.000000
104.000000, 65.000000
104.875000, 74.000000
105.000000, 64.000000
105.875000, 73.000000
106.000000, 63.000000
106.875000, 73.000000
107.000000, 63.000000
107.875000, 73.000000
109.500000, 69.000000
110.000000, 73.000000
110.500000, 69.000000
111.000000, 69.000000
111.750000, 70.000000
112.000000, 70.000000
113.000000, 70.000000
occurrence2
198.875000, 76.000000
199.000000, 66.000000
199.875000, 75.000000
200.000000, 65.000000
200.875000, 74.000000
201.000000, 64.000000
201.875000, 73.000000
202.000000, 63.000000
202.875000, 73.000000
203.000000, 63.000000
203.875000, 73.000000
205.500000, 69.000000
206.000000, 73.000000
206.500000, 69.000000
207.000000, 69.000000
207.750000, 70.000000
208.000000, 70.000000
209.000000, 70.000000
