0.70	0.77	880.00
0.73	1.91	293.66
0.77	0.89	146.83
0.81	0.87	73.42
1.28	1.36	261.63
1.31	1.40	146.83
1.44	1.50	233.08
1.55	1.91	329.63
1.56	1.92	220.00
1.60	1.67	110.00
1.80	1.86	110.00
1.93	2.06	220.00
1.93	2.31	277.18
2.02	2.16	329.63
2.20	2.29	164.81
2.31	2.57	174.61
2.36	2.56	349.23
2.49	2.69	293.66
2.70	3.47	293.66
2.84	2.92	261.63
2.86	3.08	146.83
3.10	3.58	220.00
3.12	3.66	329.63
3.14	3.46	110.00
3.48	3.90	277.18
3.59	3.79	220.00
3.67	3.73	174.61
3.89	4.26	369.99
3.90	4.10	174.61
3.94	4.30	261.63
4.16	4.31	73.42
4.21	4.29	220.00
4.27	4.63	369.99
4.31	4.41	246.94
4.31	4.30	261.63
4.43	4.50	493.88
4.44	4.54	261.63
4.55	4.69	146.83
4.56	4.64	73.42
4.56	4.68	293.66
4.71	5.41	392.00
4.74	5.40	233.08
4.74	4.83	466.16
5.15	5.27	311.13
5.34	5.43	116.54
5.40	5.80	415.30
5.48	6.08	82.41
5.48	5.85	164.81
5.52	5.77	830.61
5.59	5.66	246.94
5.60	6.20	293.66
5.73	5.99	246.94
5.81	5.82	415.30
5.85	5.99	329.63
5.86	6.06	164.81
5.96	6.18	369.99
6.07	6.10	164.81
6.07	6.21	415.30
6.09	6.10	82.41
6.19	6.67	440.00
6.26	6.91	349.23
6.31	6.37	880.00
6.38	6.97	261.63
6.58	6.74	220.00
6.68	6.67	440.00
6.78	6.96	440.00
6.97	7.27	440.00
7.00	7.26	110.00
7.01	7.12	277.18
7.05	7.15	196.00
7.15	7.24	246.94
7.27	7.37	110.00
7.28	7.36	440.00
7.33	7.42	554.37
7.37	7.67	440.00
7.38	7.75	110.00
7.38	7.49	185.00
7.40	7.56	293.66
7.73	8.10	440.00
7.76	8.59	110.00
7.92	7.99	554.37
7.94	8.00	493.88
7.95	8.17	293.66
8.03	8.10	220.00
8.16	8.52	220.00
8.16	8.79	440.00
8.18	8.63	277.18
8.22	8.29	1864.66
8.61	8.69	587.33
8.63	8.69	293.66
8.65	8.82	880.00
8.66	8.77	1046.50
8.71	9.00	146.83
8.79	9.00	293.66
8.79	9.24	587.33
8.80	8.82	440.00
8.88	9.02	440.00
8.88	9.02	880.00
8.94	9.02	1760.00
9.01	9.20	146.83
9.01	9.78	293.66
9.12	9.23	523.25
9.21	9.33	146.83
9.25	9.36	587.33
9.34	9.39	146.83
9.36	9.78	440.00
9.38	9.62	1975.53
9.39	9.62	987.77
9.40	10.17	659.26
9.42	9.78	220.00
9.44	9.58	2093.00
9.76	9.82	587.33
9.79	9.91	293.66
9.79	10.03	440.00
9.80	10.18	554.37
9.85	9.92	880.00
9.86	9.92	1760.00
9.95	10.03	174.61
10.08	10.19	164.81
10.16	10.56	698.46
10.17	10.53	587.33
10.18	10.19	659.26
10.19	10.26	174.61
10.27	10.34	293.66
10.44	10.78	293.66
10.54	11.04	587.33
10.57	10.75	698.46
10.68	10.81	523.25
10.81	10.91	466.16
10.93	11.17	293.66
10.93	11.49	440.00
10.93	10.99	1046.50
10.96	11.31	220.00
10.96	11.73	659.26
10.97	11.35	987.77
10.97	11.39	1975.53
11.04	11.25	2093.00
11.05	11.27	587.33
11.17	11.26	196.00
11.28	11.31	587.33
11.30	11.73	554.37
11.39	11.46	196.00
11.51	11.58	1318.51
11.63	11.76	164.81
11.65	11.72	329.63
11.71	12.54	739.99
11.74	12.05	440.00
11.74	11.75	554.37
11.76	12.13	523.25
11.80	11.95	174.61
11.84	11.90	880.00
11.84	11.92	1567.98
11.91	12.05	1479.98
12.01	12.07	174.61
12.06	12.06	440.00
12.12	12.28	164.81
12.14	12.13	523.25
12.15	12.44	493.88
12.24	12.46	523.25
12.24	12.34	1479.98
12.35	12.45	440.00
12.37	13.22	196.00
12.40	12.46	293.66
12.40	12.46	587.33
12.45	12.53	146.83
12.48	12.54	466.16
12.53	13.22	783.99
12.55	12.60	739.99
12.61	12.63	739.99
12.62	13.27	466.16
12.76	13.18	622.25
12.93	12.99	392.00
13.09	13.16	932.33
13.20	13.28	830.61
13.28	13.28	466.16
13.29	13.70	830.61
13.30	13.38	196.00
13.30	14.08	587.33
13.34	14.29	164.81
13.36	13.65	493.88
13.66	13.81	493.88
13.70	13.93	329.63
13.70	13.89	659.26
13.82	13.93	493.88
